-1.800020, -2.061264, 1.769670, 0.500000
-1.853158, -1.811914, 1.841833, 0.500000
-1.943210, -1.578974, 1.980509, 0.500000
-2.042796, -1.349665, 1.980509, 0.500000
-2.142383, -1.120357, 1.980509, 0.500000
-2.243961, -0.886462, 1.980509, 0.500000
-2.343547, -0.657153, 1.980509, 0.500000
-2.443134, -0.427844, 1.980509, 0.500000
-2.544337, -0.193789, 1.955856, 0.500000
-2.625576, 0.042607, 1.893196, 0.500000
-2.699619, 0.286443, 1.778274, 0.500000
-2.724067, 0.534841, 1.606341, 0.500000
-2.733129, 0.789680, 1.606341, 0.500000
-2.742010, 1.039522, 1.605372, 0.500000
-2.732994, 1.289221, 1.509526, 0.500000
-2.717074, 1.548733, 1.509526, 0.500000
-2.701766, 1.798264, 1.509526, 0.500000
-2.686458, 2.047795, 1.509526, 0.500000
-2.670844, 2.302316, 1.509526, 0.500000
-2.643502, 2.550610, 1.412711, 0.500000
-2.603609, 2.797402, 1.383307, 0.500000
-2.531229, 3.041618, 1.239880, 0.500000
-2.450001, 3.278054, 1.239880, 0.500000
-2.368774, 3.514490, 1.239880, 0.500000
-2.281748, 3.754080, 1.148713, 0.500000
-2.155537, 3.969441, 0.981531, 0.500000
-2.007172, 4.176583, 0.857108, 0.500000
-1.822709, 4.344452, 0.619560, 0.500000
-1.603922, 4.464199, 0.382011, 0.500000
-1.363419, 4.530814, 0.200577, 0.500000
-1.106590, 4.568803, 0.038146, 0.500000
-0.857988, 4.548715, -0.199403, 0.500000
-0.616569, 4.468564, -0.441702, 0.500000
-0.401433, 4.332828, -0.684001, 0.500000
-0.231195, 4.157405, -0.916799, 0.500000
-0.096427, 3.947019, -1.026969, 0.500000
0.028631, 3.730669, -1.122886, 0.500000
0.118540, 3.492226, -1.237808, 0.500000
0.200257, 3.255959, -1.237808, 0.500000
0.283608, 3.014966, -1.237808, 0.500000
0.365326, 2.778699, -1.237808, 0.500000
0.448677, 2.537706, -1.237808, 0.500000
0.530395, 2.301438, -1.237808, 0.500000
0.612112, 2.065171, -1.237808, 0.500000
0.678816, 1.819450, -1.382133, 0.500000
0.724765, 1.578797, -1.382133, 0.500000
0.773527, 1.323411, -1.382133, 0.500000
0.820413, 1.077847, -1.382133, 0.500000
0.867300, 0.832283, -1.382133, 0.500000
0.914186, 0.586719, -1.382133, 0.500000
0.962949, 0.331332, -1.382133, 0.500000
1.009835, 0.085768, -1.382133, 0.500000
1.057659, -0.164707, -1.382133, 0.500000
1.103608, -0.405360, -1.382133, 0.500000
1.150495, -0.650923, -1.382133, 0.500000
1.197381, -0.896487, -1.382133, 0.500000
1.245206, -1.146963, -1.382133, 0.500000
1.292092, -1.392527, -1.382133, 0.500000
1.339917, -1.643002, -1.382133, 0.500000
1.386803, -1.888566, -1.382133, 0.500000
1.433690, -2.134130, -1.382133, 0.500000
1.480577, -2.379694, -1.382133, 0.500000
1.528401, -2.630169, -1.382133, 0.500000
1.575287, -2.875733, -1.382133, 0.500000
1.623112, -3.126208, -1.382133, 0.500000
1.670850, -3.376699, -1.390909, 0.500000
1.686560, -3.630593, -1.630081, 0.500000
1.642384, -3.876062, -1.867629, 0.500000
1.541685, -4.104242, -2.105178, 0.500000
1.386622, -4.305893, -2.347477, 0.500000
1.191957, -4.461817, -2.585025, 0.500000
0.961315, -4.569110, -2.827325, 0.500000
0.716653, -4.617558, -3.064873, 0.500000
0.467461, -4.607072, 2.980764, 0.500000
0.223130, -4.536291, 2.738464, 0.500000
0.006922, -4.411951, 2.500916, 0.500000
-0.177139, -4.236369, 2.258617, 0.500000
-0.313696, -4.021753, 2.016317, 0.500000
-0.419972, -3.795707, 2.101835, 0.500000
-0.557618, -3.581063, 2.139409, 0.500000
-0.669437, -3.352506, 1.934653, 0.500000
-0.758407, -3.118873, 1.934653, 0.500000
-0.849156, -2.880567, 1.934653, 0.500000
-0.936347, -2.651607, 1.934653, 0.500000
-1.027097, -2.413302, 1.934653, 0.500000
-1.117847, -2.174996, 1.934653, 0.500000
-1.206817, -1.941364, 1.934653, 0.500000
-1.295787, -1.707731, 1.934653, 0.500000
-1.386584, -1.469443, 1.940736, 0.500000
-1.503133, -1.243095, 2.107484, 0.500000
-1.633512, -1.023946, 2.107484, 0.500000
-1.761335, -0.809094, 2.107484, 0.500000
-1.891715, -0.589946, 2.107484, 0.500000
-1.980392, -0.440892, 2.107484, 0.007354
-1.980571, -0.440591, 2.107484, 0.000000
